top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	PWM	RBMback	PWMback	top RBM_R	diffRBM_R	top RBM (lin)_R	diffRBM (lin)_R	top PWM_R	diffPWM_R	Normal RBM_R	PWM_R	RBMback_R	PWMback_R	top RBM (negatives)	diffRBM (negatives)	difference of top RBM	diffRBM (negatives,lin)	top RBM (negatives,lin)	difference of top RBM (lin)	difference of normal RBM	Normal RBM + V	diffRBM + V	Top RBM + V	Calis method	top PWM (negatives)	diffPWM (negatives)	Difference of PWM	difference of diffRBM	Deep classifier	Linear classifier
0.6602039186594162	0.6319701415511906	0.6008228354749736	0.6010185436683836	0.6288380635929064	0.6027908492962066	0.6258784570351347	0.5992329900653182	0.5385145731432923	0.5753367021372414	0.4407402402402403	0.9093267267267268	0.3111861861861862	0.9109897897897898	0.4092192192192192	0.9088108108108108	0.9117543543543544	0.9080342342342342	0.9022477477477476	0.909425825825826	0.5970042549904893	0.5634883770642747	0.669500124595432	0.5725112122956142	0.6068183308657302	0.669500124595432	0.6801628002478326	0.6293886253440641	0.6392059630546824	0.6437143768442996	0.5241854357017914	0.6064773638226496	0.4676486830338768	0.6389072674462585	0.669500124595432	0.711070092141018	0.6411992844739361
0.6493337812255714	0.6056411818076219	0.600311347894017	0.580113835788892	0.6215069762199312	0.5799585953880345	0.6138713481870306	0.5807076311815941	0.5226351132863883	0.5556870013761966	0.4214018018018017	0.9143981981981982	0.3068264264264264	0.911214114114114	0.3958252252252252	0.9054114114114116	0.9142465465465464	0.9034990990990992	0.908229129129129	0.9083231231231232	0.5913907259469243	0.5484976668791015	0.6564569003136292	0.5634964477331734	0.5702702168704056	0.6564569003136292	0.6852184050222533	0.6242481966557636	0.6163619403391245	0.63149238121539	0.5193843767851729	0.5497186964661512	0.4727443968994973	0.6182421084961198	0.6564569003136292	0.6959621620750245	0.6199700503495451
0.6661910510285345	0.6411895353281064	0.6037814195872818	0.6117252627684501	0.6172159648578708	0.6271562820301279	0.6513418881696738	0.6263144966686761	0.5631735636818149	0.5985484025905273	0.4589207207207207	0.9149201201201204	0.2908768768768769	0.9109057057057056	0.3853327327327327	0.914039039039039	0.9186672672672672	0.91215015015015	0.9196153153153152	0.9179513513513512	0.6042897869863795	0.565945167629826	0.6837087904035969	0.5782690486142845	0.62403213104634	0.6837087904035969	0.7083876266343896	0.6499760083972898	0.625055790830287	0.6275177102272762	0.5344100665028222	0.6128272455772528	0.4456523306369274	0.6419909640748638	0.6837087904035969	0.7107249456180622	0.6354820101004997
0.6574859039317512	0.64250676677694	0.6362864240434314	0.6198034421568019	0.6459956657523307	0.6190834031712783	0.6489598057702846	0.6254231652606878	0.5612857511236014	0.5902433956898276	0.4513399399399399	0.902963963963964	0.3076132132132132	0.905418018018018	0.4037927927927928	0.908702102102102	0.9110318318318318	0.907730930930931	0.91003993993994	0.9107765765765766	0.6057704983674701	0.5808158072188976	0.6735314587981385	0.5917059222654666	0.6015759838560097	0.6735314587981385	0.6911151161331451	0.6694568629425032	0.6340577581280888	0.6468756410401783	0.5371807598437142	0.5819562169810473	0.435870157584424	0.6736666106588681	0.6735314587981385	0.724604397579363	0.6634246769758012
0.6138688166896595	0.5859870317488235	0.5820474786725578	0.5599938202005166	0.6125295234481957	0.5741599519164718	0.5873714754233265	0.5710426887129468	0.514025688522698	0.5458804640911176	0.4392702702702703	0.89507987987988	0.3058531531531531	0.8957693693693695	0.4160636636636636	0.9052828828828828	0.9026948948948949	0.9012174174174176	0.9067111111111112	0.9091591591591592	0.6249435586696017	0.5201112087529564	0.6499647981513665	0.540186747542996	0.5751623892546257	0.6499647981513665	0.6626188772767757	0.618243398636444	0.6079750159315829	0.6224176799899286	0.5223954444828475	0.5674823013935333	0.4880125950725427	0.6154940813333725	0.6499647981513665	0.6961012763762393	0.6115133497260136
0.6737254589738864	0.6190871503550208	0.6359083665160011	0.5944401808568999	0.6645199735563307	0.6101710605769907	0.619884891619039	0.6056375236278754	0.5318948663537989	0.5726253963105357	0.4325813813813813	0.9040816816816816	0.3095468468468468	0.9018786786786788	0.4140336336336336	0.9087597597597598	0.906581981981982	0.9059663663663664	0.9044156156156156	0.9082666666666668	0.6182923716751226	0.5479280358126811	0.6912394121750853	0.5651930811365758	0.5998195512844295	0.6912394121750853	0.6828465269656057	0.6523406569294321	0.6702815299120748	0.6781658703061221	0.5706087897522183	0.5927289694959397	0.4675039496251173	0.6641114582048808	0.6912394121750853	0.7226090782123078	0.66541262140433
0.6152983168806164	0.588812979181939	0.5986313286923993	0.5741228892110228	0.6120719904687295	0.584988974481728	0.601203730752342	0.5860516313414863	0.5196502488576799	0.555837087087087	0.416842042042042	0.905396996996997	0.3162954954954955	0.907587987987988	0.3901627627627627	0.9128870870870872	0.9142684684684684	0.9116426426426428	0.9096432432432432	0.915393993993994	0.5937855881243561	0.5358652696095993	0.6331801972121326	0.5521928229040929	0.5579070918744832	0.6331801972121326	0.651831203023405	0.6273574298936617	0.6388873021572297	0.6440541537914727	0.5356570338454397	0.5731762379039	0.4722379920887326	0.622321596959278	0.6331801972121326	0.6799941206647107	0.6124028997035353
0.613147629427535	0.5780354040765416	0.5907713879681163	0.5546775571101838	0.6329665944496757	0.5696040958819937	0.5907974758772689	0.5618523163519563	0.5040802656786	0.5360712338754096	0.4001486486486487	0.907544144144144	0.2861915915915916	0.906772972972973	0.4093039039039039	0.9071447447447448	0.9083537537537538	0.9050912912912912	0.9075543543543544	0.9095393393393394	0.6025610662039748	0.5131071823331146	0.6429668430509379	0.5288990355575034	0.5887016016605648	0.6429668430509379	0.658540307970018	0.6362371927526715	0.6624387821292069	0.6705979655943659	0.5576228267013005	0.5840872489034579	0.4968162415687712	0.6350055304338962	0.6429668430509379	0.7009110565222869	0.6318348841802768
0.6383973983101001	0.6219925090776419	0.5953739857127534	0.5905613513046465	0.6331307069292149	0.6017346785612842	0.6269081314506177	0.5991949699289911	0.5318041336348759	0.567999035086343	0.4283513513513513	0.912266066066066	0.2842765765765765	0.912675675675676	0.386215015015015	0.9177549549549548	0.9187375375375376	0.9153951951951952	0.9230726726726728	0.9241543543543544	0.600022819325967	0.5548428337961716	0.6522649621163717	0.5654676987521512	0.5816450271392699	0.6522649621163717	0.671299910006705	0.6310741966461562	0.6568591373584485	0.6687839621390423	0.5617942234595471	0.5518830614320205	0.4589857940700563	0.6177220419546205	0.6522649621163717	0.6913346973354576	0.6127765292831757
0.6482079674641255	0.600475981542004	0.6038560277378884	0.5686043102586953	0.6079645493707994	0.5683745720510427	0.6062780905986849	0.5704773838965015	0.5285244384692839	0.5444668999356499	0.4497411411411411	0.8902954954954955	0.3214672672672672	0.8876648648648647	0.4145597597597597	0.8925063063063063	0.8993393393393393	0.8915345345345346	0.9001843843843843	0.8972660660660662	0.6103530329173712	0.5227467720337842	0.6716940115979902	0.5438990480904888	0.5751632015418782	0.6716940115979902	0.6968263834590555	0.6326839904505346	0.6340846492500904	0.6332548738339179	0.5317264480867422	0.5703519576731484	0.4881707088735152	0.6199493545541339	0.6716940115979902	0.7059952602397939	0.6163637378543071
0.6528466807311345	0.6488845750003083	0.6335788008380648	0.627454352529763	0.6590112223354496	0.6314941902367195	0.6539819794971005	0.6299756942193119	0.5559105775672778	0.5971413400281982	0.4461558558558558	0.9156945945945946	0.3297765765765765	0.9113705705705708	0.4272468468468468	0.9134030030030028	0.9194492492492492	0.9120624624624624	0.9111531531531528	0.9124996996996996	0.6512519786159767	0.5784885585778141	0.6983626875510686	0.5998225420951546	0.5907228266081732	0.6983626875510686	0.7097464064752933	0.6638800990887301	0.6709564972457933	0.6738629634029909	0.5425457351739713	0.5896381446935637	0.4397443066620065	0.6671124468525769	0.6983626875510686	0.7275353184740287	0.6635593949675969
0.7028476161280349	0.6040166280486317	0.6345258553773867	0.5722764389614368	0.6371399577324484	0.5754475798568117	0.6085188914019639	0.5780111906601745	0.4992591520006448	0.5439608399305265	0.4784960960960961	0.8858462462462462	0.3256369369369369	0.8821909909909911	0.423993993993994	0.8925213213213214	0.898554954954955	0.8923927927927928	0.8897381381381383	0.8957219219219219	0.6294168505398268	0.5253018082848531	0.7242097589623113	0.5460354873740361	0.5694312707471508	0.7242097589623113	0.7169787678549824	0.6432067479122252	0.6416259869928489	0.6536715565031102	0.5192851963227437	0.5486639468056042	0.4901467871572476	0.6513477307827981	0.7242097589623113	0.722292818650566	0.6360999408494599
0.6541487349387476	0.6219856508867461	0.5937288386955962	0.5845336398283031	0.5972234826401492	0.5753234919901586	0.6156807480865052	0.5756610548277216	0.5221165361777858	0.5484765901432568	0.4139651651651652	0.9059801801801802	0.2911327327327327	0.9029489489489492	0.3969345345345345	0.9058624624624624	0.9133387387387386	0.905747747747748	0.9115351351351352	0.9111873873873874	0.6514110264110263	0.5266373603004135	0.6941599230311477	0.5534352666953948	0.5944651152984486	0.6941599230311477	0.6987098949559845	0.626654814154814	0.6284122950789618	0.6314118605785272	0.5180759972426638	0.5868904145237203	0.4830042663055137	0.6179727117227116	0.6941634207674128	0.6931618521311929	0.6250942775644915
0.6367517303040076	0.5978457798791983	0.6100562204750186	0.5822323323502169	0.6428421218093482	0.588709712803676	0.6054263690004732	0.5870187766838507	0.5356817021975524	0.5604746852314392	0.4058543543543543	0.9029807807807808	0.3024702702702703	0.8996696696696698	0.4310732732732732	0.8973645645645646	0.9022477477477476	0.8971285285285285	0.8961339339339339	0.89936996996997	0.6132291350058197	0.5409423535890239	0.6644044372096343	0.5624794153089412	0.5680115651188847	0.6644044372096343	0.6826749150898627	0.6589180055667643	0.6258359415179016	0.6355151767202023	0.5139990318533598	0.5566396903700377	0.4663748410169195	0.6384943175192501	0.6644044372096343	0.7102129874123313	0.6174090011004669
0.6234691890205968	0.594190452654076	0.5813137426313337	0.5621766618822309	0.5912776068369003	0.5594241691802667	0.6019717268602309	0.5588626703008537	0.5100037104901192	0.5361806871478865	0.4313165165165165	0.9046648648648647	0.2919459459459459	0.9061915915915916	0.3888882882882882	0.9121351351351352	0.9151807807807808	0.909711111111111	0.9158165165165164	0.9178750750750748	0.575411561113832	0.5360419053916203	0.6421785229724231	0.5474375757383045	0.5593929429085022	0.6421785229724231	0.6617315433511268	0.5960750872441367	0.6076748435873751	0.6181611307767741	0.5237094652569841	0.5646338386879033	0.4938153821910035	0.5980930850569202	0.6421785229724231	0.6824356820278271	0.6000287321084659
0.6345683589873113	0.5829243421284198	0.5666616303501537	0.5560738130903676	0.5986935305247633	0.5659611729212018	0.5983740097410879	0.5646240376578036	0.5119936128014982	0.5481568314213555	0.4231711711711712	0.9001975975975977	0.2810960960960961	0.899330930930931	0.3902918918918919	0.9044066066066064	0.9085135135135136	0.9035471471471472	0.906291891891892	0.9092906906906908	0.6207420622197416	0.5220999117706829	0.6608965201352329	0.5468944135592013	0.561605784305483	0.6608965201352329	0.6811642213991114	0.608282902773719	0.6235378124851537	0.6367564573072395	0.5287191578949983	0.5677666473400549	0.4857821659824032	0.5985771015449249	0.660896520135233	0.6916400040645256	0.5907160926747681
0.6444187800866972	0.6179472272491286	0.6022110271762575	0.5847481368295006	0.6335310768863385	0.6102795358496234	0.6259460763436632	0.6083868038937074	0.5341423226499371	0.5789676970674916	0.4298243243243244	0.9097789789789787	0.2945342342342342	0.9094684684684684	0.3991285285285285	0.915348948948949	0.9129477477477478	0.913993993993994	0.9151552552552552	0.916418018018018	0.6444021032543875	0.5375986575258228	0.6847462004849886	0.5621281003311813	0.5871137302011741	0.6847462004849886	0.6834110044897657	0.6303234288881341	0.6554391568822522	0.664444836199172	0.531422192697837	0.5908270848816599	0.4610066247830729	0.6426322798823385	0.6847462004849886	0.7130977643938503	0.6334194114394586
0.6211281142755111	0.5818071034034163	0.5952601142437457	0.554975801955047	0.6472100759152971	0.5718033650602137	0.5762864694293179	0.5612695345778933	0.5081405346792119	0.5354423728340844	0.4149027027027027	0.8947867867867868	0.3171453453453453	0.8959315315315316	0.4264804804804805	0.9026168168168168	0.9030666666666666	0.8995327327327327	0.9042717717717718	0.9041573573573574	0.6375912320655939	0.5119420016984715	0.6559361915687181	0.5281994878595865	0.6106162355284339	0.6559361915687181	0.6600366598395716	0.6125042157587229	0.6474716345940884	0.6617010360864259	0.5364150148743921	0.5949897497317411	0.5046328950468306	0.629183972077908	0.6559361915687181	0.6769633867879292	0.6340478490841961
0.6836804901119113	0.6404305679571528	0.6344973464074317	0.6047516331722171	0.6462173595112569	0.6022720870030774	0.642251212622132	0.6014014544776255	0.5393139550979925	0.5678428507213449	0.4579663663663663	0.9158168168168168	0.3075411411411411	0.906812012012012	0.4156456456456456	0.9146312312312312	0.922891891891892	0.9128444444444443	0.9177774774774776	0.9168444444444444	0.6202995592235208	0.554748631000253	0.7044224529480589	0.573449133867026	0.5785349399705417	0.7044224529480589	0.705142261638362	0.6697815941573295	0.6603130777378098	0.6658625121119528	0.5531947416920325	0.5710189269848875	0.4667067442626746	0.6489324239982888	0.7044224529480589	0.7271204911966932	0.6446141210721394
0.6499132205398193	0.620328152138682	0.6117642903676231	0.5932779058927174	0.6446898706511333	0.6126459148772297	0.629244499732975	0.6131840335392849	0.5390836198937432	0.5787725738395897	0.4144714714714714	0.9056726726726728	0.3111132132132131	0.9058504504504504	0.3902048048048048	0.9086492492492492	0.9094816816816816	0.9076084084084084	0.9101081081081082	0.9118384384384384	0.6015391502858282	0.5501399096225881	0.6751714494435748	0.5717317129121089	0.5471807824344105	0.6751714494435748	0.6637172974816035	0.6440728600725542	0.6388087481374417	0.6479003237956222	0.5510159401289588	0.5491505752424787	0.4428645215358722	0.6361040874912502	0.6751714494435748	0.6855870306172275	0.6225557598917477
0.6383345181031503	0.6106653111311441	0.602239413519084	0.5885160063064172	0.6373237743038829	0.5944675623699133	0.6066183624760233	0.590798367471062	0.5268957971779975	0.5597278368526108	0.419196996996997	0.8987567567567567	0.2938471471471471	0.896717117117117	0.3958654654654654	0.9054576576576576	0.9046696696696696	0.903344144144144	0.9076990990990992	0.909233033033033	0.6315865723641492	0.5368546148439083	0.6788627798274075	0.556813948778231	0.6058738924923373	0.6788627798274075	0.6568379751158626	0.6473763869785569	0.6696238992803188	0.6743675346749488	0.5423077430310704	0.6044597648198821	0.4766440170448001	0.6513694655647639	0.6788627798274075	0.7082693891262757	0.6562301049190268
0.632558161671876	0.5942506541127035	0.5869857424290944	0.5728808259615643	0.6108066396650332	0.58049998556047	0.6133256045844329	0.5766553055145203	0.5204644804134543	0.5558719592406881	0.4361141141141141	0.8938900900900902	0.295884084084084	0.8911717717717719	0.4012162162162162	0.8949267267267267	0.8983081081081081	0.8914480480480481	0.8961105105105105	0.8980810810810811	0.6256320788172602	0.5267331496938485	0.6622561700844947	0.54988026497452	0.6179832546335786	0.6622561700844947	0.6915183449651272	0.6106371550128891	0.6244745159886373	0.6319649369244088	0.5048298275691577	0.5941319778142107	0.4771263647512472	0.6204722218749008	0.6622561700844947	0.7048290866716544	0.630467693560046
0.6608780312117639	0.6131612097122561	0.6161205928789973	0.5898833065343465	0.6318396904302689	0.5744394458251727	0.6091498532736171	0.5693544781712334	0.5225991781802379	0.5452476220649076	0.4192216216216217	0.904674174174174	0.3025957957957959	0.905533933933934	0.4151837837837838	0.903363963963964	0.9088018018018018	0.9019957957957956	0.9033501501501504	0.9040852852852852	0.6334395073438337	0.5364098987624181	0.6927073315312837	0.5607665139690239	0.596572115188211	0.6927073315312837	0.6984952544051041	0.6527807488023558	0.6381319929065616	0.6509166952241633	0.5330384982254877	0.596681211294865	0.4918414131799438	0.6338018852641644	0.6927073315312837	0.685299318374885	0.6281604450439369
0.6630537699315796	0.6137419804918864	0.6133441677106262	0.5849062759321858	0.6547969405409573	0.6039052580155599	0.6256528777736456	0.5995066867075193	0.5317335332474937	0.5761048874056158	0.4248522522522522	0.896675075075075	0.3111033033033032	0.8948906906906908	0.4207021021021021	0.9051975975975975	0.9080984984984984	0.9027147147147148	0.9041537537537536	0.9075927927927928	0.6150070986699498	0.5437272726069304	0.6837308536051955	0.5627807796643709	0.5898734947226102	0.6837308536051955	0.7008898392099326	0.6273847624940239	0.63105698830985	0.6475045701268387	0.5351034697548747	0.5578355346480375	0.4597834807004221	0.6393316938166055	0.6837308536051955	0.7110450313796308	0.6228793903027743
0.6470918539858153	0.6166141702110461	0.5808948387071977	0.5911443722607665	0.6234649641825453	0.5904467017060908	0.6217764996257131	0.5850120528886685	0.5519767323626527	0.5691072549653402	0.4467201201201201	0.9019519519519518	0.3142654654654654	0.8998996996996997	0.4186456456456457	0.9086696696696698	0.9123291291291292	0.9064594594594596	0.9117897897897898	0.9104654654654654	0.6215648294040791	0.5602612449434574	0.6730050657730525	0.5728415256184761	0.6092910693894413	0.6730050657730525	0.6791493815442706	0.6298316465701221	0.652390064980144	0.6621187092457157	0.5183043263647221	0.606052954118024	0.4580488230431701	0.6281405895925284	0.6730050657730525	0.68263555693537	0.6241288683543809
0.642051738908871	0.6097866530382628	0.6328000364305163	0.5922333583484427	0.6618976013997109	0.590590484050555	0.6137168336000961	0.5888299427458766	0.5181560285037086	0.5544101955382813	0.4302414414414414	0.9009444444444444	0.3021570570570571	0.9001402402402402	0.4100018018018018	0.9071123123123124	0.9105543543543544	0.9060210210210212	0.9134708708708708	0.9129285285285286	0.6189959888878633	0.5475984668946778	0.6683913592595728	0.5704936913983183	0.5574734564926308	0.6683913592595728	0.6735875636710127	0.6511704075796143	0.6592243097567501	0.6644993309203818	0.55466331554	0.5491378364234778	0.4764013705096139	0.646104491724071	0.6683913592595728	0.7098681097165525	0.6314285427857489
0.6606742367301993	0.6022865328785617	0.6026580105567505	0.5648481774761889	0.6341206980088357	0.5686801947375936	0.5994396048103748	0.562319011042407	0.5098172939464202	0.5365516932591752	0.4448762762762762	0.8956426426426426	0.3049240240240241	0.894187987987988	0.4234054054054054	0.9033963963963964	0.9074009009009008	0.899584984984985	0.902603003003003	0.9054714714714712	0.6052500412653374	0.5289125750056961	0.6682905965976581	0.5430398758514957	0.5745654496089044	0.6682905965976581	0.6620231561535834	0.6110568832960582	0.6382733306909598	0.645910926956931	0.5667386649657111	0.5688946985319872	0.4900775014876304	0.6187559570849771	0.6682905965976581	0.6750059993672622	0.6216137932132797
0.6522988366766415	0.6250562822248125	0.6136555474869971	0.5975329787927426	0.6189436543418845	0.5825696356669808	0.6182070665370476	0.5832578664437071	0.5124920629108027	0.5473066667756934	0.4588186186186186	0.9096072072072072	0.3312981981981981	0.9062672672672673	0.4074798798798799	0.9091927927927927	0.9100954954954954	0.9085963963963964	0.9075459459459458	0.9118504504504502	0.6589035143607416	0.5389084921845149	0.698832116485723	0.5718812968437965	0.5809296930240883	0.698832116485723	0.6902096220667315	0.6265181678161029	0.6437256407757883	0.6507343513243218	0.5651823822915267	0.5789329558077152	0.4743756098920372	0.6325281487523374	0.698832116485723	0.7023903498879817	0.6273672026534801
0.6395370036183806	0.6000533340619785	0.6093859129247076	0.5770012595070474	0.6185199924744184	0.5811293517357008	0.6066139770867601	0.5793752489402229	0.5136340816415823	0.5547108443194888	0.4264282282282282	0.9024786786786788	0.3111531531531532	0.9016036036036036	0.405833033033033	0.9039333333333334	0.9045555555555556	0.9014924924924924	0.9044984984984984	0.9083825825825824	0.6104203918380057	0.5428969630540563	0.6611898026795351	0.5609949534978514	0.5619361425139376	0.6611898026795351	0.6574614162476237	0.6085652249864779	0.6137387261288498	0.6131317028915149	0.5197498601563324	0.5352502351523697	0.4665467976129721	0.6074392459757221	0.6611898026795351	0.6697289658880239	0.5991134522414259
0.6743021952759953	0.6339814447912316	0.5997929985576518	0.5989917146269618	0.6319617647434459	0.6136663162829968	0.6392245847530716	0.611632440442335	0.5476773472632026	0.5843699077412222	0.4796345345345345	0.9144717717717716	0.2946516516516516	0.911026126126126	0.4100402402402402	0.9154612612612614	0.9141183183183184	0.9119765765765766	0.9182678678678678	0.918206006006006	0.623802353936544	0.5544967146025788	0.6964007981520961	0.5704381914134443	0.5929354642251532	0.6964007981520961	0.6912912167614437	0.6246142735438883	0.6414091457391028	0.6523274376121859	0.5406412591170262	0.5872090981684861	0.4484103737363676	0.6303659634920604	0.6964007981520961	0.6702080211259942	0.634458942003765
