top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	RBMback	PWMback
0.7863483318028772	0.6478628794646111	0.7342368229814118	0.5982375809215636	0.7273185368423464	0.6343251105155867	0.6598806036035473	0.49194896813944433	0.5722802129728537
0.791542512321733	0.6488769367557246	0.7517673123733729	0.5960314336937713	0.7347323992345638	0.6235546560221885	0.6490508048949607	0.47693904620311545	0.5497908376696256
0.790121374536959	0.6439898885786333	0.7328927285637242	0.5928726556432184	0.7151685896274641	0.6196077451488706	0.6538274936543336	0.4767433144056521	0.5503249356063209
0.780595066309352	0.6535838700340866	0.7378755603863829	0.6025374337062649	0.7212300285893359	0.6256879243892232	0.6575838783630992	0.4894419353293812	0.5519844913784308
0.7876955496003115	0.6691424656792623	0.7445054544621645	0.6157972218578279	0.7332175600573869	0.64206068102172	0.6746646010715275	0.5079635772276465	0.5765904770233774
0.7958392417266876	0.6367655112243857	0.74036593517113	0.5862042398838936	0.7373133520319668	0.61973684484507	0.6493964589202684	0.4743018725702709	0.5456003031760608
0.7916747353976791	0.6720305508184297	0.744668911335578	0.620236585604551	0.7368635853484339	0.6516765261354006	0.6771737161347551	0.5008724640759272	0.5818210969726121
0.7910146611445312	0.6625937794768963	0.736360721209206	0.6098981986427874	0.7348896093484838	0.6346790935535525	0.6699628734260769	0.4986756869873753	0.566054276010986
0.7812665929549047	0.6724126442741162	0.7189343444754699	0.618085618085618	0.715767237412259	0.6388425587559787	0.6776161949322123	0.5132931042021951	0.5728080641500555
0.7824711764105704	0.6692132622868554	0.7554893399049244	0.6289195813005337	0.7466939025380585	0.6469977032747596	0.6711768270209829	0.5114388577592042	0.5785686175296565
0.7601223531959462	0.661477691780722	0.7431582366647302	0.6168914458957749	0.7337027250447163	0.6495755326924157	0.6670706237805805	0.49786673163296546	0.5822812749219676
0.7866294359800853	0.6703366378691054	0.7548209366391185	0.6200887456298712	0.7526179127910729	0.6550227069707589	0.6757119744132731	0.49909838437976967	0.583480652744722
0.7765076033474301	0.6380585904395428	0.7247375840449434	0.5818773178080537	0.7215465310703405	0.6041366041366041	0.6422387136672851	0.4769088535322301	0.5378480746446115
0.7777986003094228	0.6449446016545584	0.7331863262599193	0.5964051981367998	0.7362701431965502	0.6238659528702819	0.6492590302114112	0.4883216831268779	0.5557471228466899
0.7939235688153436	0.6826500419574013	0.7271592444752618	0.6269331117815966	0.7182440775514368	0.6466458024899583	0.6843262557548272	0.5110182426199742	0.578781007352436
0.811768478435145	0.6721211288310855	0.7500921397025293	0.6152589594148036	0.7335465560573786	0.6368383900851433	0.6748332635778522	0.49755855816461875	0.5653796259856866
0.7971947885367798	0.6513121318316124	0.7540505029682518	0.6003031760607518	0.7453987410697368	0.630547903275176	0.655047694008733	0.48218111854475487	0.5569194313783058
0.7714747974488235	0.6416234078571741	0.7379723851585324	0.5970944239342508	0.7307792416017524	0.6250403436550622	0.6466510081228696	0.4867037724180581	0.5611734745933881
0.7803576894485986	0.6568446784897002	0.7488865151202814	0.611258951085791	0.7384898250699117	0.6343438507940672	0.6656172110717564	0.48970950486101994	0.5616752976060335
0.7754623122588491	0.6568394728567889	0.7549083912720276	0.6130819637313144	0.7481348217278954	0.631237129072627	0.657996164489671	0.4959073314051669	0.5624977876060127
0.7862900287142711	0.6539649223631907	0.7358870086142812	0.5996056212506429	0.7269957876018482	0.6246093172500099	0.6541773121859702	0.49152835300021447	0.5607195434035261
0.7875466684990494	0.6778639830587883	0.7310603457789605	0.6302761692372082	0.7109999187921265	0.6287051092245898	0.6782898038309294	0.5291161459992628	0.5669350690995711
0.7727834935627145	0.6570685207048843	0.737070769538302	0.6098242786554475	0.7178411615641053	0.6164645839970515	0.6554683091479627	0.5027173403796781	0.548822589948131
0.7849730035877222	0.672994634033595	0.748579382778517	0.6291350945030598	0.7342618100193857	0.6566603990846415	0.6826094380206935	0.51589800291099	0.5911464677698444
0.7782254622081461	0.6420710922875426	0.7467980151962836	0.595266205655816	0.7301774704372106	0.605510891225177	0.6479628276165073	0.47809677896257985	0.5321551944928569
0.7925513639799353	0.6509394085151661	0.7663076862211062	0.6035098459340884	0.742092123044504	0.6262542972499682	0.6524740290974057	0.4807308292156777	0.551122438568326
0.7715310182842651	0.6375359448952522	0.7395122113736832	0.5884395386559889	0.7276537796018315	0.6142855060603979	0.6434245568444703	0.47885888362078843	0.5473160797836123
0.7993707430936868	0.6670144029451389	0.7618173072718528	0.6106321928832752	0.7484492419557355	0.6431642751989073	0.6733444525652318	0.49301091725334145	0.574660228339882
0.7847564492586138	0.6656442803628951	0.7289135427663567	0.614872701452788	0.714602216766719	0.6397535445154493	0.6643262141097639	0.5054565444175834	0.576365593681611
0.786244219144652	0.6654298082869512	0.7448885890444332	0.6106800847060587	0.7346272454497562	0.6301626864397427	0.6741336265145789	0.4985205591266197	0.5588913251250913
0.7948022796507644	0.6497566887177277	0.7363846671205978	0.5945894733773522	0.7330572265637201	0.6305083404650503	0.6557327552998549	0.4822425450131078	0.5591641002896415
0.784459728182672	0.6618931012870407	0.7312352550447789	0.5989746985417982	0.7237745419563602	0.6261668426170591	0.6649206973882299	0.4880239209243538	0.5525737690239855
0.7549646121074691	0.6491351361481232	0.733746452361171	0.6056118805036554	0.7131029944882759	0.6208966598576988	0.6502012497683494	0.4892847252154612	0.5536461294037052
0.7888470356002824	0.6625406820212015	0.7494986975506456	0.6082084501997922	0.7428583922090416	0.6383563526420669	0.6701898390210078	0.4949557417089885	0.5679449618843558
0.7733175914994097	0.6545167194517842	0.7293216643865994	0.6033453479340924	0.7063044379061696	0.617346418212219	0.6591414037301483	0.4930765082280234	0.5518699674543831
0.7748959393981039	0.659635938856718	0.7292029759562226	0.6092173018579945	0.7146209570451996	0.6448904630722813	0.6662668740590818	0.4960281020887081	0.5811318711751612
0.7828553521194215	0.66326114161612	0.7220244081715943	0.6043895978960914	0.7272841796651321	0.6392027885534379	0.6715151931602148	0.49126078346857566	0.569143298580528
0.7751645500563249	0.6568655010213452	0.7396319409306423	0.6085697211238337	0.7157516205135253	0.6328154769713211	0.6596702960339323	0.49331284396219466	0.5646362616059586
0.7913644796761681	0.6753392510968268	0.7225199844247463	0.6130496888072646	0.7138484411211684	0.628330303654979	0.6756828228689701	0.5052514424808797	0.5615461979098343
0.7893197070686249	0.6365593681610998	0.7586626937276287	0.5899491722002544	0.7526408175758825	0.6328446285156242	0.6534735106163677	0.47126386520325925	0.5575128735301895
0.7963296123469283	0.6595089214136833	0.758977113955469	0.6083791949592816	0.7578766431580285	0.641693163338185	0.6669529764767861	0.49183548534197885	0.5694431430362167
0.7881494807901734	0.6469487703253938	0.7461566812216163	0.6006821461366916	0.7449489743862039	0.6331174036801742	0.6518202016037513	0.48014259269670523	0.5599157936820275
0.8000932849417698	0.6661440211223761	0.7507896945126382	0.6105957534528963	0.7466064479051492	0.6355265705915056	0.672486564261456	0.4866079887724909	0.5610610329225048
0.7809157332966857	0.6617796184895752	0.7362045522218683	0.6102490583010064	0.7254944830702407	0.6408529741863076	0.6642470884895127	0.4974898438101902	0.5755014586183417
0.7822254705371589	0.6248425296044344	0.7450614160570871	0.5781969353397924	0.7253341495765738	0.6063437924909787	0.6308269251992196	0.4581071485833391	0.5325758096320867
0.8100943468908837	0.6494172814519135	0.7443826015254588	0.5914140373014831	0.7382212144116906	0.625142374060123	0.6551268196289841	0.4748744921905095	0.55261749634044
0.7812072487397164	0.6502064554012605	0.7325574858042391	0.5925946748457571	0.7249926600575951	0.6111808665921221	0.6517431582366647	0.47907439682331454	0.542760109859677
0.7701827593602485	0.6401189799458198	0.7245022894373543	0.5936149788963642	0.7265658023233781	0.6095077761744429	0.6484323757051029	0.48779174969651157	0.5411099242268074
0.7754987516892278	0.647705669350691	0.7302274445131587	0.5934400696305457	0.7174673971210768	0.6217004095791975	0.6439242976039512	0.4689942092539495	0.5475055648215822
0.7981880232962484	0.6525135919075313	0.7466897380317294	0.5982917195038406	0.7307167740068172	0.6132610375034617	0.6513058850721188	0.48468606910165346	0.5397158557331718
