top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	RBMback	PWMback
1.0	0.998740236835475	0.99949609473419	0.9745527840765935	0.9904257999496096	0.9705215419501134	0.99899218946838	0.33963214915595863	0.2597631645250693
1.0	0.999748047367095	0.9911816578483246	0.9710254472159233	0.9793398841017888	0.9778281683043588	0.999748047367095	0.3116654069035022	0.2315444696397077
0.999748047367095	0.9949609473418998	0.9858906525573191	0.9790879314688838	0.9737969261778785	0.9836230788611741	0.9974804736709498	0.3497102544721592	0.2849584278155706
1.0	1.0	0.9773242630385487	0.9518770471151423	0.9685059208868733	0.9503653313177124	0.9982363315696648	0.3542454018644495	0.26077097505668934
0.981859410430839	0.983119173595364	0.9722852103804486	0.9513731418493323	0.9448223733938019	0.9559082892416226	0.9884101788863693	0.34467120181405897	0.3245149911816579
0.9964726631393298	0.9969765684051398	0.9740488788107836	0.9627110103300579	0.9846308893927941	0.9785840262030737	0.998740236835475	0.3514739229024943	0.3106575963718821
0.9896699420508944	0.9904257999496094	0.9926933736457546	0.9904257999496094	0.9901738473167043	0.9780801209372638	0.9863945578231292	0.3413958175862938	0.22625346434870247
1.0	0.9969765684051398	0.9977324263038548	0.9619551524313429	0.9899218946837993	0.9685059208868733	0.99848828420257	0.2637944066515495	0.19803476946334092
1.0	1.0	0.9866465104560342	0.9692617787855883	0.9788359788359787	0.9780801209372638	1.0	0.3938019652305366	0.3235071806500378
1.0	0.998236331569665	0.9944570420760896	0.9554043839758125	0.9876543209876544	0.962207105064248	0.998740236835475	0.32678256487780294	0.21365583270345176
0.99798437893676	0.9967246157722348	0.983371126228269	0.9549004787100026	0.9748047367094986	0.9581758629377676	0.9964726631393299	0.34517510707986904	0.21340388007054678
1.0	0.9992441421012849	0.9942050894431846	0.980347694633409	0.9841269841269842	0.9858906525573192	0.999748047367095	0.3411438649533888	0.236079617031998
0.999748047367095	0.99848828420257	0.9916855631141346	0.982111363063744	0.9793398841017888	0.983371126228269	0.9959687578735198	0.41219450743260266	0.3350970017636684
0.9972285210380448	0.9969765684051398	0.9942050894431846	0.9790879314688838	0.982615268329554	0.9874023683547493	0.998740236835475	0.34769463340891915	0.254472159234064
0.9957168052406148	0.9926933736457546	0.9947089947089948	0.964222726127488	0.983119173595364	0.9750566893424036	0.9942050894431846	0.3162005542957924	0.2743764172335601
0.9949609473418997	0.9911816578483246	0.9914336104812296	0.983623078861174	0.9858906525573192	0.9687578735197783	0.9937011841773746	0.3983371126228269	0.24363819601914843
0.99949609473419	0.9964726631393298	0.9942050894431846	0.9619551524313428	0.9795918367346939	0.9763164525069288	0.9952128999748048	0.3615520282186949	0.2887377173091459
0.99949609473419	0.9967246157722349	0.9967246157722348	0.9735449735449735	0.9911816578483246	0.9861426051902242	0.9974804736709498	0.3587805492567397	0.2965482489292013
1.0	1.0	0.9937011841773746	0.9904257999496094	0.980851599899219	0.9926933736457546	1.0	0.34920634920634924	0.2801713277903754
