top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	RBMback	PWMback
0.7671156865112909	0.5401147204443908	0.715021736505253	0.5084911242603551	0.7542893370365897	0.49213863060016905	0.5416392947711629	0.3427623475425673	0.37510445598357683
0.7368107716459364	0.5418391498611279	0.6908579881656804	0.5108887815481222	0.7253435575413597	0.4737942277502717	0.5474260355029587	0.3643539427605361	0.3756116411061466
0.7412770196836131	0.5502064967999034	0.6968922835406351	0.5180159401038522	0.7311967153725396	0.47943847361429776	0.5536680352614418	0.3666211810167854	0.37271947832387387
0.7611737712836613	0.5560065209515759	0.7315650283782151	0.5244463229078613	0.7440635188986837	0.4949064122690496	0.5723366743146963	0.3774362999637724	0.38679748822605964
0.7378106508875739	0.553563579277865	0.70390834440285	0.5312854727689893	0.7263953628788793	0.4777224972829369	0.5544294167371091	0.3842392223161454	0.3773167491848811
0.7512480376766091	0.5474006762468301	0.7115970293442822	0.5165885762589059	0.7422992392223162	0.484203598599203	0.5563488709093105	0.35961115807269656	0.37342229199372057
0.7439029102765367	0.5266151430986596	0.7012347542567322	0.5046938775510204	0.738079942035986	0.47306484724067144	0.5294650404540515	0.3596715372539548	0.36711991305397906
0.7612033570824781	0.5429664291752203	0.7148514672141046	0.5147584832749668	0.7600507185122569	0.4807957976089844	0.5520166646540272	0.35560137664533265	0.36634343678299724
0.7639862335466732	0.5414104576741939	0.6966562009419153	0.5095495713078131	0.7406194903997102	0.4722219538703055	0.5470287404902789	0.3487682647023307	0.3593950006037918
0.7635152759328584	0.5632508151189469	0.6919279072575776	0.5310385219176428	0.7516048786378458	0.48810409370848934	0.5603731433401762	0.3688129452964618	0.3748617316749185
0.733876343436783	0.5518294891921265	0.7055669605120154	0.5298104093708489	0.7360620697983336	0.5156816809564062	0.5653815964255524	0.37735116531819834	0.4026892887332447
0.7529845429295978	0.5611508271947833	0.6898055790363482	0.5298804492211087	0.7413392102403091	0.47980074870184763	0.5587042627701968	0.3785720323632412	0.3722291993720565
0.7525359256128487	0.5377871030068833	0.7089572515396692	0.5156007728535201	0.7390049510928631	0.48526144185484843	0.5473366743146962	0.35328221229320134	0.371621784808598
0.757134404057481	0.5523940345368916	0.7117866199734333	0.5182979108803284	0.7535925612848691	0.4839669122086705	0.5544885883347421	0.3636149015819346	0.3704190315179326
0.7545471561405626	0.5387175461900737	0.6695870064001932	0.505844100953991	0.7249293563579279	0.4690918971138751	0.5391558990460089	0.3450277744233788	0.3593068469991547
0.7460602584228957	0.5351261924888299	0.6847409733124019	0.5014515155174496	0.7231167733365536	0.4687646419514552	0.5402608380630359	0.357956768506219	0.3690351406834924
0.7459630479410699	0.5638533993479049	0.6752221953870305	0.5275739644970414	0.7259727086100712	0.4819671537253955	0.5693515275932859	0.3772364448738075	0.37261321096485933
0.7393636034295376	0.546811375437749	0.694629271827074	0.5177031759449342	0.7256140562733968	0.47403815964255525	0.5449704142011835	0.36898864871392345	0.37256973795435333
0.7485285593527351	0.5479465040454051	0.7054854486173168	0.5143762830576017	0.7423656563217003	0.4631819828523125	0.5535816930322425	0.35527231010747495	0.3551829489192127
0.7693666223886004	0.5758531578311797	0.7104250694360584	0.5430612244897959	0.7333751962323392	0.48498128245380995	0.5748774302620456	0.38374894336432797	0.3762190556696051
0.7381747373505614	0.5315475184156503	0.7096461779978264	0.49940345368916794	0.7302270257215312	0.4810662963410216	0.5386553556333776	0.36157650042265427	0.37544016423137305
0.7396570462504528	0.5524242241275208	0.691915831421326	0.5244608139113633	0.7389083444028498	0.4912317352976694	0.5614497041420118	0.3618355271102524	0.37536287887936237
0.7529078613693999	0.5272738799661876	0.6900700398502597	0.49841202753290664	0.7434597270861008	0.45558024393189234	0.5268210361067505	0.34954957130781306	0.3499178843134887
0.7438437386789035	0.540763192851105	0.6797065571790846	0.5163144547759932	0.736908585919575	0.48650525298876945	0.5592778649921506	0.3586366380871875	0.3778046129694481
0.7621120637604154	0.5584090085738438	0.7147971259509721	0.5322171235358049	0.7548424103369158	0.49591715976331363	0.5621651974399227	0.3726639294771163	0.38122932013041905
0.7554057480980558	0.5443521313850985	0.7111079579760898	0.5163204926941191	0.7502656683975364	0.4866670691945417	0.5468922835406352	0.3589868373384857	0.3790798212776235
0.7641323511653182	0.5755476391740127	0.7208259871996135	0.5469164352131386	0.7437096968965101	0.5056744354546552	0.584462625286801	0.39434669725878513	0.39743871513102286
0.7587187537736988	0.5597282936843377	0.7258779132954957	0.5289059292355995	0.74130902064968	0.4751769110010869	0.5594082840236687	0.3664110614660065	0.36491365777080065
0.7675691341625407	0.5691583142132592	0.7139904600893612	0.5429302016664653	0.7477140441975606	0.4924187900012076	0.5684784446322908	0.37856599444511535	0.3773855814515155
0.7501255886970173	0.5751986475063398	0.6974296582538342	0.5496606690013284	0.739068953024997	0.5132834198768265	0.5809853882381355	0.37803465765004224	0.3984627460451636
0.737672986354305	0.5411230527714044	0.6869116048786379	0.5051805337519624	0.7199686028257457	0.4683311194300205	0.5415608018355271	0.35642132592682046	0.3629066537857747
0.7408531578311799	0.5437193575655115	0.6944221712353581	0.511146600652095	0.736269774181862	0.49020166646540275	0.5444028498973554	0.3566809564062311	0.3788213983818379
0.7486064484965584	0.5595779495230044	0.6929465040454053	0.5309986716580123	0.7338606448496559	0.49954111822243685	0.5667745441371814	0.36984844825504165	0.38425552469508517
0.752327013645695	0.5274664895544017	0.701956285472769	0.49807873445236084	0.7421313850984181	0.47202632532302863	0.5447464074387152	0.34330696775751723	0.3608924042989977
0.7572865595942518	0.5371839149861128	0.6963681922473132	0.5110566356720203	0.7388105301292114	0.4800386426760053	0.5444916072938051	0.3505844704745803	0.36762347542567325
0.7604117860161816	0.5537290182345127	0.7239264581572274	0.5245870064001932	0.7498732037193576	0.487738195870064	0.5617848085979954	0.3530159401038522	0.3733365535563338
0.7646618765849533	0.5702391015577829	0.7192060137664533	0.5434772370486656	0.7417449583383648	0.49911242603550293	0.5771724429416737	0.3796027049873204	0.3824405265064606
0.7519460210119551	0.5393044318319044	0.6979670329670329	0.49590146117618644	0.7210699190918971	0.4580642434488588	0.5426723825624925	0.3586686390532544	0.36209395000603795
0.7538588334742181	0.5584875015094795	0.7004468059413115	0.5179791088032846	0.7472092742422414	0.47986475063398143	0.5618898683733848	0.3609491607293805	0.3664823088998913
0.7589940828402366	0.5469025480014491	0.7062154329187296	0.5139844221712353	0.7310747494263978	0.47962323390894823	0.5499178843134888	0.3567346938775511	0.37566235961840355
0.7560904480135249	0.5433250815118946	0.7058924042989977	0.5111441854848449	0.7409878034053858	0.4831373022581814	0.5551600048303345	0.35588757396449705	0.37163265306122445
0.7374248279193334	0.5539131747373506	0.6922563700036228	0.527828160850139	0.723265306122449	0.4728003864267601	0.560262045646661	0.3712884917280521	0.36600048303345006
0.7558181379060499	0.5578323873928269	0.7159473493539428	0.5227182707402487	0.7475353218210361	0.48196353097452	0.5627532906653786	0.3524634705953387	0.36073300326047575
0.7614599686028257	0.5399981886245622	0.7184204806182828	0.5143732640985388	0.758640260838063	0.47974761502234026	0.54272793140925	0.3571567443545465	0.3713863060016906
0.7560898442217123	0.5524791691824659	0.6942235237290183	0.521214829126917	0.7335237290182345	0.47063518898683737	0.5530720927424223	0.36513947590870666	0.36482308899891314
0.7580322424827919	0.5461616954474098	0.704300809081029	0.50934548967516	0.7461478082357202	0.47064001932133803	0.5468965100833233	0.34482248520710057	0.35617558265909915
0.7517950730588092	0.5468669242845067	0.7026065692549208	0.5119260958821398	0.7345924405265065	0.47232822122932017	0.5429362395845913	0.3627074024876223	0.36676246830092984
0.7504939017026929	0.5420861007124744	0.687315541601256	0.5205657529283902	0.71985508996498	0.4661936964134767	0.5443460934669726	0.3628046129694481	0.3567793744716822
0.7354015215553678	0.5419701726844584	0.6913820794590025	0.5164684216882018	0.7326409853882381	0.487185122569738	0.5408604033329307	0.3548713923439198	0.3745405144306243
0.7708791208791209	0.558203115565753	0.7133576862697742	0.5276868735659944	0.7594903997101801	0.4804383528559352	0.5584071971984059	0.36106025842289574	0.36650766815601976
