top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	RBMback	PWMback
0.7376833918335396	0.6493017853084518	0.7130375495568293	0.5400999974748113	0.7110679023256988	0.5266786192267873	0.6501098457109669	0.4594328426049846	0.45077144516552614
0.6714729426024595	0.5875609201787834	0.6472311305270069	0.5083962526198834	0.6393525416024848	0.5175626878109139	0.5845054417817732	0.4326658417716724	0.44498876291002754
0.6899573243099921	0.6328375546072069	0.6539986363980708	0.5431428499280322	0.646726092775435	0.548092219893437	0.6495290522966592	0.47991212343122647	0.4871594151662837
0.6888209893689553	0.6483674654680437	0.6842251458296508	0.5760208075553648	0.6510946693265321	0.5638999015176385	0.6403373652180502	0.5091538092472412	0.5078407110931542
0.7151587081134314	0.6572308780081311	0.6618519734350143	0.5613747127597788	0.6570036110199238	0.5217039973738037	0.6463725663493346	0.48599782833766825	0.45736218782353977
0.7167243251433044	0.628317466730638	0.6509684098886391	0.5074619327794753	0.6788717456629882	0.5465518547511427	0.6380141915608192	0.4384232721395924	0.48256357162697916
0.7029620464129694	0.6184692305749855	0.6878614176409688	0.5304664023635767	0.6788212418878311	0.5529910860836847	0.655160223226686	0.45584707456882406	0.47746269033610267
0.6986439736370293	0.6311709300270195	0.6580136865230677	0.5374106714476907	0.6520037372793617	0.5493548142723669	0.65311482033282	0.4754677912173935	0.4914774879422237
0.749173000681801	0.6287972525946315	0.6905633696118785	0.51799196989975	0.7040226256912704	0.5070831544657962	0.6429635615262241	0.4407211939092447	0.4302669124517058
0.7208403828186157	0.6071311330521956	0.6703366076614227	0.5152900179288402	0.7053104719577789	0.491831014368324	0.6137218757102094	0.4463018610641145	0.42450948208378575
0.6815736976338982	0.5899598494987501	0.6970531047195777	0.5119567687684655	0.712810282568622	0.5052397666725588	0.6019039923234262	0.43385268048786646	0.4372364334233984
0.723895861215626	0.5718289942173178	0.7082775687482639	0.4552662811545163	0.7112194136511705	0.513800156561703	0.5896820787353855	0.3863286280649479	0.44198378828817453
