top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	PWM	RBMback	PWMback	top RBM_R	diffRBM_R	top RBM (lin)_R	diffRBM (lin)_R	top PWM_R	diffPWM_R	Normal RBM_R	PWM_R	RBMback_R	PWMback_R	top RBM (negatives)	diffRBM (negatives)	difference of top RBM	diffRBM (negatives,lin)	top RBM (negatives,lin)	difference of top RBM (lin)	difference of normal RBM	Normal RBM + V	diffRBM + V	Top RBM + V	Calis method	top PWM (negatives)	diffPWM (negatives)	Difference of PWM	difference of diffRBM
0.6065973559235015	0.5130278526504941	0.612886664099602	0.49326145552560646	0.6081375946605057	0.46553715825953024	0.5027595944037992	0.5306122448979592	0.4793993068925683	0.40187395713002183	0.48398367346938775	0.8328204081632653	0.2699469387755101	0.851677551020408	0.3199551020408163	0.8704326530612244	0.826	0.859142857142857	0.9319591836734694	0.895134693877551	0.7137723013733795	0.396098061866256	0.6911821332306508	0.44346040302913625	0.7029906302143499	0.6911821332306508	0.6429213194711847	0.7452188422538826	0.7086381722500321	0.7666538313438582	0.6031318187652419	0.7186497240405597	0.6512642792966243	0.699653446284174	0.6911821332306508
0.6934924913361571	0.6279039917853934	0.5804132973944295	0.5476832242330895	0.5710435117443204	0.5182903350019252	0.5823385958156847	0.5913233217815428	0.601463226800154	0.47516365036580677	0.5621591836734694	0.8964489795918368	0.2232163265306122	0.9270204081632653	0.2885632653061224	0.9244816326530612	0.8877469387755101	0.9218448979591837	0.9722857142857142	0.9459795918367346	0.6051854704145809	0.4862020279810037	0.7236554999358233	0.522525991528687	0.6110897189064305	0.7236554999358233	0.6244384546271339	0.6022333461686562	0.5575664227955333	0.592863560518547	0.5697599794634836	0.6630727762803234	0.5816968296752664	0.6284174046977281	0.7236554999358233
0.6189192658195354	0.5191888075985112	0.6216146836092927	0.5130278526504941	0.6194326787318701	0.5019894750352972	0.5659093826209729	0.5707868052881531	0.520857399563599	0.44692594018739573	0.49729387755102034	0.8446938775510205	0.257734693877551	0.878865306122449	0.3210612244897959	0.8956938775510205	0.8678653061224489	0.8885877551020408	0.9480285714285714	0.8971918367346937	0.6167372609421127	0.44358875625721983	0.6692337312283404	0.45783596457450904	0.6483121550506996	0.6692337312283404	0.6919522525991528	0.7133872416891285	0.5963290976768065	0.6489539211911179	0.5772044666923373	0.6652547811577462	0.6149403157489411	0.6845077653702991	0.6692337312283404
0.6974714414067514	0.5915800282377102	0.6021049929405724	0.5262482351431138	0.6164805544859453	0.4892825054550122	0.5534591194968554	0.5657810293928893	0.5769477602361699	0.4385829803619561	0.533004081632653	0.8883591836734694	0.24500408163265305	0.9072489795918368	0.3265020408163265	0.9014816326530612	0.8728979591836734	0.8980000000000001	0.9594326530612245	0.9019020408163266	0.6589654729816455	0.41894493646515213	0.7458606083943011	0.48093954562957253	0.6339365935053266	0.7458606083943011	0.7183930175843922	0.6809138749839558	0.6614041843152356	0.7001668591965087	0.5566037735849056	0.6508792196123733	0.60723912206392	0.6995250930560903	0.7458606083943011
0.7118470029521241	0.6416377871903478	0.6339365935053266	0.5679630342703119	0.6429213194711846	0.5262482351431139	0.6194326787318701	0.5886279039917853	0.5779745860608395	0.4781157746117315	0.5781020408163264	0.8860244897959184	0.26096734693877555	0.8690734693877551	0.3198285714285714	0.8796367346938775	0.8633061224489795	0.8700285714285715	0.9363387755102041	0.8947020408163265	0.6289308176100629	0.4670773969965344	0.7380310614811962	0.5177769220895905	0.6202027981003722	0.7380310614811962	0.7160826594788858	0.625208573995636	0.5937620331151329	0.6759080990886921	0.5791297651135927	0.6675651392632526	0.5765627005519188	0.6802721088435374	0.7380310614811962
0.6986266204595044	0.5878577846232833	0.6732126812989346	0.5330509562315492	0.6919522525991529	0.5036580670003851	0.5992812219227314	0.5705300988319857	0.5127711461943267	0.4370427416249518	0.5704244897959184	0.8911020408163265	0.2769632653061224	0.8906897959183673	0.35305306122448976	0.8757714285714286	0.8857469387755101	0.8709061224489796	0.9414775510204082	0.8722612244897959	0.5410088563727379	0.48042613271723783	0.6932357848799897	0.48042613271723783	0.5259915286869465	0.6932357848799897	0.7328969323578488	0.579771531254011	0.6254652804518034	0.6812989346682069	0.6406109613656783	0.5478115774611731	0.5733538698498267	0.6932357848799897	0.6932357848799897
0.686561417019638	0.6368887177512514	0.6540880503144654	0.5232961108971891	0.6707739699653446	0.5170068027210885	0.6397124887690925	0.5947888589398023	0.5502502887947631	0.4584777307149275	0.5628122448979591	0.8880775510204081	0.26199999999999996	0.8984816326530612	0.32793469387755103	0.8986163265306123	0.9006408163265305	0.894061224489796	0.9513469387755101	0.9038489795918367	0.621101270696958	0.46579386471569756	0.7235271467077397	0.4874855602618406	0.6009498138878193	0.7235271467077397	0.7122320626363753	0.6495956873315365	0.6202027981003722	0.6931716082659479	0.5158516236683353	0.6234116288024645	0.5804132973944295	0.7045308689513541	0.7235271467077397
0.6777050442818636	0.5458862790399179	0.6417661404184316	0.4452573482223078	0.6267488127326402	0.44859453215248357	0.5564112437427801	0.5168784494930048	0.4560390193813374	0.3936593505326659	0.5634653061224489	0.847065306122449	0.2659551020408163	0.8542653061224489	0.3241183673469388	0.8577346938775511	0.8439918367346939	0.8565836734693878	0.9421836734693877	0.8897836734693877	0.6701322038249262	0.36298292902066487	0.7289179822872546	0.3946861763573353	0.6240533949428828	0.7289179822872546	0.7372609421126941	0.6715440893338467	0.6358618919265819	0.6395841355410088	0.6429213194711847	0.6195610319599537	0.6388140161725067	0.664484661789244	0.7289179822872546
0.6649980747015787	0.5818251829033501	0.6189192658195354	0.46784751636503663	0.605570530098832	0.4492362982929021	0.5566679501989475	0.525734822230779	0.4751636503658067	0.41060197663971243	0.5470857142857143	0.8606448979591836	0.2686081632653061	0.8847673469387755	0.31991428571428576	0.8848163265306123	0.8566448979591836	0.8807428571428572	0.9443795918367347	0.901595918367347	0.6323963547683223	0.39956359902451544	0.7140290078295469	0.4229238865357464	0.6204595045565396	0.7140290078295469	0.6832242330894623	0.6122448979591837	0.5800282377101784	0.6091644204851752	0.6185342061352843	0.6077525349762547	0.6249518675394686	0.6433063791554356	0.7140290078295469
0.7331536388140162	0.6309844692594019	0.6438197920677705	0.5365164933898088	0.6504941599281222	0.505711718649724	0.6091644204851752	0.5682197407264793	0.5610319599537927	0.4374278013092029	0.5868530612244898	0.8872326530612245	0.2887142857142857	0.8918367346938776	0.35403673469387753	0.8835795918367347	0.8749959183673468	0.8778612244897959	0.9489632653061224	0.8946693877551019	0.662045950455654	0.414067513797972	0.7716596072391221	0.4711847002952124	0.6187909125914517	0.7716596072391221	0.7607495828520088	0.7014503914773457	0.6386856629444231	0.7053009883198562	0.6347067128738288	0.6777050442818637	0.6232832755743807	0.6834809395456295	0.7716596072391221
0.6354768322423308	0.5516621743036837	0.6308561160313181	0.5017327685791297	0.6262353998203054	0.45668078552175584	0.520857399563599	0.5267616480554486	0.5206006931074316	0.4121422153767167	0.5225551020408162	0.8595142857142857	0.2649020408163265	0.8881428571428571	0.31821632653061227	0.883130612244898	0.8379469387755102	0.8759632653061225	0.9479265306122449	0.887991836734694	0.5557694776023617	0.43806956744962133	0.6579386471569759	0.45757925811834166	0.6122448979591836	0.6579386471569759	0.6140418431523553	0.6453600308047747	0.6122448979591837	0.6352201257861635	0.5702092157617764	0.6449749711205237	0.6109613656783468	0.6626877165960724	0.6579386471569759
0.6320112950840714	0.5840071877807727	0.5837504813246053	0.5354896675651393	0.5815684764471827	0.5548710050057759	0.6000513412912334	0.6286741111538956	0.5602618405852907	0.52368117058144	0.5268755102040816	0.8834979591836735	0.2622285714285714	0.9089795918367346	0.30996326530612245	0.9199510204081632	0.8908285714285715	0.9117265306122448	0.9580734693877552	0.9203142857142858	0.6098061866255936	0.48209472468232567	0.679630342703119	0.4999358233859582	0.6295725837504813	0.679630342703119	0.7009369785650109	0.6937491977923245	0.5813117699910153	0.6692337312283404	0.6252085739956359	0.6434347323835194	0.5345911949685535	0.666923373122834	0.679630342703119
0.6534462841740469	0.5336927223719676	0.6231549223462971	0.47644718264664354	0.6134000770119369	0.4655371582595301	0.5424207418816582	0.5309973045822103	0.4954434604030291	0.41227056860480044	0.5460020408163266	0.8501020408163265	0.2758204081632653	0.8824816326530612	0.33883265306122445	0.8794816326530611	0.8614979591836734	0.8728408163265307	0.9467714285714285	0.8927714285714284	0.6089077140290078	0.4039276087793608	0.6941342574765754	0.46438197920677704	0.5066101912463099	0.6941342574765754	0.6924656655114877	0.6000513412912335	0.6072391220639198	0.5819535361314336	0.5602618405852907	0.5569246566551148	0.608394301116673	0.6128866640996021	0.6941342574765754
0.5931202669747144	0.45796431780259267	0.6086510075728404	0.41650622513156205	0.6157104351174432	0.41445257348222303	0.5168784494930047	0.48389166987549737	0.46117314850468494	0.38582980361956104	0.4573061224489796	0.826465306122449	0.2911142857142857	0.8475265306122449	0.33886122448979594	0.8380530612244899	0.850204081632653	0.8348489795918368	0.9163428571428571	0.8449265306122449	0.582210242587601	0.37748684379412145	0.6361185983827493	0.39276087793608006	0.5538441791811064	0.6361185983827493	0.6830958798613784	0.6017199332563213	0.5546142985496085	0.5978693364138108	0.623154922346297	0.5616737260942113	0.6471569759979463	0.6244384546271339	0.6361185983827493
0.5824669490437684	0.5565395969708639	0.6185342061352843	0.5824669490437684	0.6212296239250418	0.5367731998459762	0.5397253240919009	0.5992812219227313	0.5960723912206392	0.48119625208573996	0.4710816326530612	0.8515142857142857	0.25872244897959185	0.8900897959183673	0.33122448979591834	0.8874122448979591	0.8468979591836735	0.8795183673469387	0.9524775510204081	0.9046775510204081	0.6326530612244898	0.514311384931331	0.6327814144525734	0.5394686176357335	0.6253369272237197	0.6327814144525734	0.6589654729816455	0.6743678603516878	0.516750096264921	0.6178924399948659	0.6384931331022975	0.6848928250545502	0.5856757797458606	0.671415736105763	0.6327814144525734
0.6343216531895777	0.5738672827621615	0.6665383134385829	0.5249647028622769	0.6666666666666665	0.5109742010011552	0.587986137851367	0.5841355410088563	0.5407521499165705	0.4588627903991785	0.5178306122448979	0.8898285714285714	0.26317959183673467	0.9037183673469388	0.3284612244897959	0.9000244897959184	0.8698897959183673	0.8934163265306122	0.955134693877551	0.9017591836734694	0.6086510075728404	0.44551405467847516	0.6715440893338467	0.4723398793479657	0.626877165960724	0.6715440893338467	0.6968296752663329	0.7118470029521241	0.6347067128738287	0.6526761648055449	0.6216146836092927	0.6495956873315364	0.5932486202027981	0.6959312026697471	0.6715440893338467
0.689000128353228	0.6376588371197536	0.6037735849056604	0.5607752534976255	0.6114747785906816	0.5379283788987292	0.6182774996791168	0.6236683352586316	0.5787447054293415	0.499165704017456	0.5326489795918368	0.8908571428571428	0.23380408163265307	0.9177551020408163	0.28705714285714284	0.9248122448979592	0.8945836734693877	0.921269387755102	0.9576204081632653	0.9292204081632652	0.6013348735720703	0.47593376973430884	0.7178796046720575	0.5035297137723014	0.6307277628032345	0.7178796046720575	0.7121037094082916	0.6458734437171094	0.6119881915030163	0.6602490052624823	0.6490822744192016	0.6461301501732769	0.5565395969708637	0.6667950198947503	0.7178796046720575
0.6602490052624823	0.5798998844820947	0.6100628930817611	0.48838403285842635	0.634578359645745	0.44731099987164674	0.5612886664099602	0.5252214093184444	0.488127326402259	0.42266718007957904	0.531065306122449	0.8693755102040817	0.2702040816326531	0.8583877551020408	0.3295265306122449	0.8645551020408163	0.8548775510204082	0.8579632653061224	0.9321387755102041	0.8608367346938776	0.5737389295340778	0.42600436400975483	0.6866897702477217	0.45167500962649204	0.6085226543447567	0.6866897702477217	0.6857912976511359	0.6526761648055449	0.5659093826209729	0.605570530098832	0.6330381209087408	0.6049287639584136	0.6045437042741625	0.6739828006674369	0.6866897702477217
0.7181363111282248	0.623539982030548	0.6234116288024644	0.4989089975612887	0.623154922346297	0.48363496341933	0.5465280451803363	0.5593633679887049	0.49659863945578225	0.4294699011680143	0.5916408163265305	0.8998775510204082	0.26845306122448975	0.8937061224489796	0.3133265306122449	0.9196244897959184	0.8881020408163265	0.9153795918367347	0.945404081632653	0.9325714285714285	0.6037735849056605	0.42395071236041587	0.7259658580413297	0.4308817866769349	0.6254652804518034	0.7259658580413297	0.6653831343858299	0.6572968810165576	0.5768194070080862	0.6321396483121551	0.6286741111538954	0.630984469259402	0.6217430368373765	0.6719291490180979	0.7259658580413297
0.6533179309459632	0.49518675394686174	0.6372737774355024	0.44230522397638306	0.6209729174688743	0.44230522397638294	0.48851238608651004	0.5128994994224104	0.4571941984340906	0.3785136696187909	0.505995918367347	0.8088530612244897	0.30658367346938775	0.8492163265306122	0.3389183673469387	0.8591877551020408	0.8150122448979592	0.8491836734693877	0.9264	0.8704081632653062	0.6522911051212937	0.36259786933641386	0.683737646001797	0.38826851495315107	0.6549865229110511	0.683737646001797	0.703760749582852	0.589526376588371	0.6578102939288923	0.6620459504556541	0.638685662944423	0.6733410345270183	0.6674367860351689	0.7056860480041073	0.683737646001797
0.7029906302143499	0.6834809395456296	0.6629444230522398	0.6130150173276857	0.6762931587729432	0.5517905275317674	0.6747529200359388	0.6298292902066486	0.5974842767295597	0.45398536773199843	0.5713183673469386	0.9202979591836735	0.2234816326530612	0.9282571428571429	0.2679265306122449	0.9280489795918367	0.9224938775510203	0.9254	0.9651673469387755	0.938195918367347	0.6488255679630343	0.4570658452060069	0.7622898215890129	0.5122577332819921	0.657553587472725	0.7622898215890129	0.7621614683609292	0.6937491977923245	0.6223848029777949	0.6901553074059813	0.5995379283788987	0.6547298164548838	0.6094211269413427	0.7393145937620331	0.7622898215890129
0.7002952124245925	0.6069824156077526	0.5710435117443204	0.5104607880888204	0.5537158259530227	0.5262482351431138	0.6282890514696445	0.5864458991143628	0.5262482351431138	0.4914645103324348	0.5751020408163264	0.872195918367347	0.2600244897959184	0.8577265306122449	0.30835102040816326	0.8656775510204082	0.8652938775510204	0.8589306122448981	0.9328775510204081	0.8899265306122449	0.701322038249262	0.4131690412013862	0.7414965986394558	0.45103324348607365	0.6855345911949685	0.7414965986394558	0.7471441406751379	0.6733410345270183	0.5900397895007059	0.6726992683865999	0.6148761391348992	0.6981132075471698	0.5714285714285714	0.6440764985239379	0.7414965986394558
0.5713002182004877	0.5152098575279168	0.5589783083044539	0.4489795918367347	0.5434475677063277	0.4732383519445514	0.46438197920677715	0.544987806443332	0.47773071492748037	0.4394814529585419	0.479065306122449	0.8447836734693877	0.23617551020408165	0.8844489795918368	0.3036	0.8903428571428571	0.8243551020408164	0.8876938775510204	0.9546204081632653	0.9125877551020409	0.6078808882043383	0.39417276344500063	0.6184058529072006	0.4249775381850853	0.6144269028366063	0.6184058529072006	0.5870876652547812	0.6202027981003723	0.5570530098831985	0.601848286484405	0.6074958285200873	0.6239250417147991	0.6054421768707483	0.6017199332563213	0.6184058529072006
0.608009241432422	0.49338980875369015	0.6394557823129251	0.4290848414837633	0.6465152098575279	0.405467847516365	0.4835066101912463	0.49184957001668594	0.4407649852393787	0.3651649338980876	0.5046367346938775	0.8444326530612245	0.2722204081632653	0.8822489795918368	0.3283224489795919	0.8686530612244898	0.8347959183673469	0.8636734693877551	0.9421183673469388	0.8779959183673469	0.6168656141701965	0.3281992042099859	0.6625593633679887	0.3723527146707739	0.6005647542035681	0.6625593633679887	0.6647413682454114	0.595302271852137	0.6241817481709665	0.6253369272237196	0.6331664741368246	0.5936336798870492	0.6660249005262483	0.6719291490180977	0.6625593633679887
0.5784879989731742	0.5164933898087536	0.6172506738544474	0.49480169426261067	0.6249518675394686	0.5095623154922345	0.5236811705814401	0.5841355410088563	0.5008342959825439	0.46130150173276857	0.4583510204081632	0.844669387755102	0.23565714285714287	0.897869387755102	0.2962081632653061	0.8887428571428572	0.8644408163265306	0.8851061224489796	0.9552612244897959	0.9074857142857143	0.5692465665511488	0.42022846874598896	0.6114747785906816	0.44846617892439994	0.5062251315620587	0.6114747785906816	0.6113464253625978	0.627262225644975	0.6065973559235014	0.5942754460274676	0.6223848029777949	0.5344628417404698	0.5575664227955333	0.6293158772943139	0.6114747785906816
0.6421512001026826	0.5838788345526889	0.6282890514696444	0.5403670902323193	0.631369528943653	0.48594532152483627	0.5965858041329739	0.5534591194968553	0.5712360415864458	0.42497753818508527	0.5111795918367348	0.8849122448979592	0.2588285714285714	0.9176204081632653	0.3260693877551021	0.9023632653061224	0.8754857142857142	0.9000857142857142	0.9660285714285713	0.9127306122448978	0.6766782184571941	0.4245924785008343	0.6936208445642407	0.4932614555256065	0.5947888589398023	0.6936208445642407	0.6868181234758054	0.6784751636503658	0.5781029392889231	0.6906687203183159	0.6045437042741626	0.6463868566294443	0.6266204595045566	0.6795019894750354	0.6936208445642407
0.7127454755487099	0.6806571685277885	0.645616737260942	0.5470414580926711	0.628930817610063	0.5117443203696572	0.6091644204851752	0.5864458991143627	0.58182518290335	0.4636118598382749	0.5195142857142857	0.897404081632653	0.2330530612244898	0.9160326530612245	0.2867061224489796	0.9063387755102041	0.8812530612244898	0.9015795918367346	0.9626612244897959	0.9244489795918368	0.5440893338467462	0.49133615710435125	0.7236554999358233	0.4977538185085355	0.574123989218329	0.7236554999358233	0.6824541137209601	0.6177640867667822	0.553587472724939	0.5933769734308818	0.601078167115903	0.5901681427287896	0.5671929149018098	0.6433063791554358	0.7236554999358233
0.6474136824541137	0.5145680913874984	0.6186625593633679	0.4574509048902579	0.6213579771531254	0.4573225516621743	0.5258631754588629	0.5235528173533565	0.47760236169939674	0.4216403542549095	0.5222571428571429	0.8486326530612245	0.28737142857142856	0.8834734693877551	0.34448979591836737	0.8818204081632652	0.8363632653061224	0.8765183673469388	0.942530612244898	0.8855306122448978	0.6411243742780132	0.36619175972275697	0.6960595558978309	0.3904505198305737	0.6420228468745989	0.6960595558978309	0.6737260942112693	0.6911821332306507	0.5774611731485046	0.6063406494673341	0.5542292388653575	0.6744962135797715	0.6454883840328584	0.6961879091259146	0.6960595558978309
0.6086510075728404	0.5612886664099602	0.5768194070080863	0.5086638428956488	0.5931202669747144	0.4859453215248363	0.544987806443332	0.5724553972532409	0.5249647028622769	0.44782441278398155	0.4748877551020408	0.8694326530612245	0.2347020408163265	0.9119795918367347	0.28984081632653064	0.8979999999999999	0.8637183673469387	0.8965428571428571	0.9587183673469387	0.9121673469387755	0.5742523424464125	0.45206006931074316	0.6303427031189834	0.45398536773199843	0.6086510075728404	0.6303427031189834	0.6429213194711846	0.6308561160313182	0.5714285714285714	0.6103195995379282	0.664099602104993	0.5873443717109486	0.5872160184828649	0.633423180592992	0.6303427031189834
0.6305994095751508	0.5643691438839686	0.6712873828776793	0.5200872801950969	0.6666666666666666	0.518033628545758	0.5476832242330895	0.5945321524836349	0.5112309074573225	0.4448722885380567	0.47408163265306125	0.8903428571428572	0.2708979591836735	0.9109510204081632	0.3190571428571428	0.9110408163265307	0.8755795918367347	0.9119714285714284	0.9571469387755102	0.9146448979591837	0.5768194070080863	0.45783596457450904	0.6611474778590681	0.449236298292902	0.5542292388653575	0.6611474778590681	0.6547298164548838	0.6492106276472853	0.6390707226286741	0.6833525863175458	0.6287382877679373	0.5829803619561031	0.596970863817225	0.6774483378256962	0.6611474778590681
0.6402259016814273	0.5591066615325375	0.6674367860351688	0.5334360159158003	0.6574252342446413	0.5193171608265947	0.5505069952509305	0.6036452316775767	0.5307405981260429	0.45103324348607365	0.49036326530612245	0.8685102040816326	0.2694244897959184	0.9006938775510204	0.3125224489795918	0.8954489795918367	0.863365306122449	0.8905755102040815	0.9520857142857143	0.8963510204081633	0.6014632268001541	0.42959825439609806	0.6965729688101656	0.49390322166602485	0.5449878064433321	0.6965729688101656	0.67513797972019	0.6489539211911179	0.5720703375689898	0.6353484790142472	0.6255294570658452	0.5635990245154665	0.5633423180592991	0.6517776922089591	0.6965087921961237
